Date/Time,Electricity:Facility [kWh](Hourly),Gas:Facility [kWh](Hourly),Heating:Electricity [kWh](Hourly),Heating:Gas [kWh](Hourly),Cooling:Electricity [kWh](Hourly),HVACFan:Fans:Electricity [kWh](Hourly),Electricity:HVAC [kWh](Hourly),Fans:Electricity [kWh](Hourly),General:InteriorLights:Electricity [kWh](Hourly),General:ExteriorLights:Electricity [kWh](Hourly),Appl:InteriorEquipment:Electricity [kWh](Hourly),Misc:InteriorEquipment:Electricity [kWh](Hourly),Water Heater:WaterSystems:Gas [kWh](Hourly) 
 09/25  23:00:00,0.936623599,0.666355286,0.00E+00,0.156112012,0.00E+00,4.30E-03,4.30E-03,4.30E-03,0.31456479,6.85E-02,0.146949182,0.385163702,0.483714079
 09/25  24:00:00,0.643717771,0.940880442,0.00E+00,0.572918196,0.00E+00,1.58E-02,1.58E-02,1.58E-02,0.159561806,3.48E-02,9.79E-02,0.318589049,0.346018561
 09/26  01:00:00,0.532436558,1.098743938,0.00E+00,0.795390442,0.00E+00,2.19E-02,2.19E-02,2.19E-02,9.57E-02,2.09E-02,8.35E-02,0.293336594,0.283149143
 09/26  02:00:00,0.484397083,1.300261512,0.00E+00,1.014566319,0.00E+00,2.79E-02,2.79E-02,2.79E-02,6.38E-02,1.39E-02,7.17E-02,0.28993559,0.265725092
 09/26  03:00:00,0.47576442,1.411216497,0.00E+00,1.121274038,0.00E+00,3.09E-02,3.09E-02,3.09E-02,6.38E-02,1.39E-02,6.42E-02,0.285854385,0.270253463
 09/26  04:00:00,0.475415858,1.500481561,0.00E+00,1.161542783,0.00E+00,3.20E-02,3.20E-02,3.20E-02,6.38E-02,1.39E-02,7.35E-02,0.275056198,0.319993536
 09/26  05:00:00,0.524083621,1.70054125,0.00E+00,1.139896836,0.00E+00,3.14E-02,3.14E-02,3.14E-02,6.84E-02,1.49E-02,8.54E-02,0.30694061,0.539503046
 09/26  06:00:00,0.69054142,1.980535859,0.00E+00,1.006921088,0.00E+00,2.77E-02,2.77E-02,2.77E-02,0.127649462,2.78E-02,0.135604843,0.354639691,0.949188
 09/26  07:00:00,0.94222785,2.180658502,0.00E+00,1.093567552,0.00E+00,3.01E-02,3.01E-02,3.01E-02,0.241622204,5.26E-02,0.208909549,0.376831242,1.061135676
 09/26  08:00:00,0.876599096,2.037934644,0.00E+00,0.985012267,0.00E+00,2.71E-02,2.71E-02,2.71E-02,0.200592047,4.37E-02,0.269481467,0.318589049,1.030978692
 09/26  09:00:00,0.772009337,2.091685615,0.00E+00,1.132832871,0.00E+00,3.12E-02,3.12E-02,3.12E-02,0.100296024,2.19E-02,0.330413698,0.271145043,0.940176893
 09/26  10:00:00,0.774877567,2.286273302,0.00E+00,1.433763842,0.00E+00,3.95E-02,3.95E-02,3.95E-02,7.75E-02,1.69E-02,0.34638035,0.277521925,0.833394383
 09/26  11:00:00,0.764558267,1.295637363,0.00E+00,0.538871027,0.00E+00,1.48E-02,1.48E-02,1.48E-02,7.75E-02,1.69E-02,0.360615364,0.27760695,0.737645404
 09/26  12:00:00,0.734438152,0.682482866,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.75E-02,1.69E-02,0.350008519,0.27293057,0.663684032
 09/26  13:00:00,0.712891298,0.640230387,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.75E-02,1.69E-02,0.319023878,0.282368356,0.6207815
 09/26  14:00:00,0.703996592,0.59756234,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.75E-02,1.69E-02,0.294229479,0.29826805,0.577018319
 09/26  15:00:00,0.727373129,0.604455823,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.75E-02,1.69E-02,0.301026121,0.314847944,0.582769816
 09/26  16:00:00,0.837630613,0.66119741,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.66E-02,1.89E-02,0.342617219,0.372409937,0.635546665
 09/26  17:00:00,1.04393939,0.78036056,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.127649462,2.78E-02,0.418947794,0.452418555,0.749199004
 09/26  18:00:00,1.209099395,0.888273572,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.237063298,5.17E-02,0.382084005,0.491190001,0.854441528
 09/26  19:00:00,1.366306247,0.907030823,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.433096355,9.44E-02,0.314732547,0.507004669,0.8721095
 09/26  20:00:00,1.611763546,0.845974959,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.647365121,0.141044366,0.28180723,0.524434815,0.809853088
 09/26  21:00:00,1.529185883,0.769185961,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.601776058,0.131111652,0.266994959,0.512191201,0.733907402
 09/26  22:00:00,1.226485142,0.644325373,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.451331981,9.83E-02,0.216471564,0.443235845,0.613796301
 09/26  23:00:00,0.932325322,0.510837614,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.31456479,6.85E-02,0.146949182,0.385163702,0.484308419
 09/26  24:00:00,0.627943451,0.368457753,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.159561806,3.48E-02,9.79E-02,0.318589049,0.346514068
 09/27  01:00:00,0.520108867,0.651877616,0.00E+00,0.347652705,0.00E+00,9.57E-03,9.57E-03,9.57E-03,9.57E-02,2.09E-02,8.35E-02,0.293336594,0.284020557
 09/27  02:00:00,0.476318289,1.008015501,0.00E+00,0.721147117,0.00E+00,1.99E-02,1.99E-02,1.99E-02,6.38E-02,1.39E-02,7.17E-02,0.28993559,0.266898283
 09/27  03:00:00,0.472736801,1.302582466,0.00E+00,1.011311909,0.00E+00,2.78E-02,2.78E-02,2.78E-02,6.38E-02,1.39E-02,6.42E-02,0.285854385,0.271581561
 09/27  04:00:00,0.478230693,1.603927248,0.00E+00,1.263776708,0.00E+00,3.48E-02,3.48E-02,3.48E-02,6.38E-02,1.39E-02,7.35E-02,0.275056198,0.321205298
 09/27  05:00:00,0.529748052,1.907642413,0.00E+00,1.345627146,0.00E+00,3.70E-02,3.70E-02,3.70E-02,6.84E-02,1.49E-02,8.54E-02,0.30694061,0.5408739
 09/27  06:00:00,0.697332936,2.229193153,0.00E+00,1.253586737,0.00E+00,3.45E-02,3.45E-02,3.45E-02,0.127649462,2.78E-02,0.135604843,0.354639691,0.951179645
 09/27  07:00:00,0.951871335,2.532953924,0.00E+00,1.443815792,0.00E+00,3.98E-02,3.98E-02,3.98E-02,0.241622204,5.26E-02,0.208909549,0.376831242,1.063182858
 09/27  08:00:00,0.884117539,2.312818051,0.00E+00,1.258079694,0.00E+00,3.46E-02,3.46E-02,3.46E-02,0.200592047,4.37E-02,0.269481467,0.318589049,1.032794671
 09/27  09:00:00,0.774576889,2.186473096,0.00E+00,1.226085553,0.00E+00,3.38E-02,3.38E-02,3.38E-02,0.100296024,2.19E-02,0.330413698,0.271145043,0.941711692
 09/27  10:00:00,0.77432987,2.267486016,0.00E+00,1.41387168,0.00E+00,3.89E-02,3.89E-02,3.89E-02,7.75E-02,1.69E-02,0.34638035,0.277521925,0.834499261
 09/27  11:00:00,0.774074481,1.642461184,0.00E+00,0.884496829,0.00E+00,2.44E-02,2.44E-02,2.44E-02,7.75E-02,1.69E-02,0.360615364,0.27760695,0.738843423
 09/27  12:00:00,0.751025405,1.286030285,0.00E+00,0.602443659,0.00E+00,1.66E-02,1.66E-02,1.66E-02,7.75E-02,1.69E-02,0.350008519,0.27293057,0.664787792
 09/27  13:00:00,0.723357068,1.020706421,0.00E+00,0.380113395,0.00E+00,1.05E-02,1.05E-02,1.05E-02,7.75E-02,1.69E-02,0.319023878,0.282368356,0.621144139
 09/27  14:00:00,0.703996592,0.59804955,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.75E-02,1.69E-02,0.294229479,0.29826805,0.577505529
 09/27  15:00:00,0.727373129,0.605309073,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.75E-02,1.69E-02,0.301026121,0.314847944,0.583623066
 09/27  16:00:00,0.837630613,0.662344156,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.66E-02,1.89E-02,0.342617219,0.372409937,0.636693411
 09/27  17:00:00,1.04393939,0.781838359,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.127649462,2.78E-02,0.418947794,0.452418555,0.750676803
 09/27  18:00:00,1.209099395,0.890208378,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.237063298,5.17E-02,0.382084005,0.491190001,0.856376334
 09/27  19:00:00,1.366306247,0.908998122,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.433096355,9.44E-02,0.314732547,0.507004669,0.8740768
 09/27  20:00:00,1.611763546,0.847756762,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.647365121,0.141044366,0.28180723,0.524434815,0.811634891
 09/27  21:00:00,1.529185883,0.771099976,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.601776058,0.131111652,0.266994959,0.512191201,0.735821417
 09/27  22:00:00,1.226485142,0.646064782,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.451331981,9.83E-02,0.216471564,0.443235845,0.615535711
 09/27  23:00:00,0.932325322,0.512005471,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.31456479,6.85E-02,0.146949182,0.385163702,0.485476276
 09/27  24:00:00,0.639397042,0.785228368,0.00E+00,0.415990707,0.00E+00,1.15E-02,1.15E-02,1.15E-02,0.159561806,3.48E-02,9.79E-02,0.318589049,0.347293976
 09/28  01:00:00,0.534973536,1.191820159,0.00E+00,0.887532656,0.00E+00,2.44E-02,2.44E-02,2.44E-02,9.57E-02,2.09E-02,8.35E-02,0.293336594,0.284083149
 09/28  02:00:00,0.492894119,1.609617653,0.00E+00,1.323175911,0.00E+00,3.64E-02,3.64E-02,3.64E-02,6.38E-02,1.39E-02,7.17E-02,0.28993559,0.266471642
 09/28  03:00:00,0.489952348,1.927483759,0.00E+00,1.636574984,0.00E+00,4.51E-02,4.51E-02,4.51E-02,6.38E-02,1.39E-02,6.42E-02,0.285854385,0.271219779
 09/28  04:00:00,0.494617305,2.198793265,0.00E+00,1.858933139,0.00E+00,5.12E-02,5.12E-02,5.12E-02,6.38E-02,1.39E-02,7.35E-02,0.275056198,0.320914884
 09/28  05:00:00,0.546068147,2.500787783,0.00E+00,1.938367727,0.00E+00,5.34E-02,5.34E-02,5.34E-02,6.84E-02,1.49E-02,8.54E-02,0.30694061,0.541278689
 09/28  06:00:00,0.712695261,2.788669909,0.00E+00,1.811541408,0.00E+00,4.99E-02,4.99E-02,4.99E-02,0.127649462,2.78E-02,0.135604843,0.354639691,0.95270173
 09/28  07:00:00,0.95939823,2.808242802,0.00E+00,1.717190199,0.00E+00,4.73E-02,4.73E-02,4.73E-02,0.241622204,5.26E-02,0.208909549,0.376831242,1.065097329
 09/28  08:00:00,0.892549573,2.620803201,0.00E+00,1.56432845,0.00E+00,4.31E-02,4.31E-02,4.31E-02,0.200592047,4.37E-02,0.269481467,0.318589049,1.034531066
 09/28  09:00:00,0.77352209,2.149538675,0.00E+00,1.187775569,0.00E+00,3.27E-02,3.27E-02,3.27E-02,0.100296024,2.19E-02,0.330413698,0.271145043,0.943087256
 09/28  10:00:00,0.748427596,1.327658205,0.00E+00,0.473109429,0.00E+00,1.30E-02,1.30E-02,1.30E-02,7.75E-02,1.69E-02,0.34638035,0.277521925,0.8354337
 09/28  11:00:00,0.749721378,0.759229229,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.75E-02,1.69E-02,0.360615364,0.27760695,0.740108297
 09/28  12:00:00,0.734438152,0.684743086,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.75E-02,1.69E-02,0.350008519,0.27293057,0.665944252
 09/28  13:00:00,0.712891298,0.641371256,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.75E-02,1.69E-02,0.319023878,0.282368356,0.621922369
 09/28  14:00:00,0.703996592,0.598284309,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.75E-02,1.69E-02,0.294229479,0.29826805,0.577740288
 09/28  15:00:00,0.727373129,0.605068408,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.75E-02,1.69E-02,0.301026121,0.314847944,0.583382401
 09/28  16:00:00,0.837630613,0.662121584,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.66E-02,1.89E-02,0.342617219,0.372409937,0.636470839
 09/28  17:00:00,1.04393939,0.781894868,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.127649462,2.78E-02,0.418947794,0.452418555,0.750733312
 09/28  18:00:00,1.209099395,0.890391999,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.237063298,5.17E-02,0.382084005,0.491190001,0.856559955
 09/28  19:00:00,1.366306247,0.909037891,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.433096355,9.44E-02,0.314732547,0.507004669,0.874116569
 09/28  20:00:00,1.611763546,0.84761908,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.647365121,0.141044366,0.28180723,0.524434815,0.811497208
 09/28  21:00:00,1.529185883,0.7707184,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.601776058,0.131111652,0.266994959,0.512191201,0.735439841
 09/28  22:00:00,1.226485142,0.645259256,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.451331981,9.83E-02,0.216471564,0.443235845,0.614730185
 09/28  23:00:00,0.932325322,0.5108332,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.31456479,6.85E-02,0.146949182,0.385163702,0.484304005
 09/28  24:00:00,0.627943451,0.367536486,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.159561806,3.48E-02,9.79E-02,0.318589049,0.345592801
 09/29  01:00:00,0.510536846,0.30258637,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.57E-02,2.09E-02,8.35E-02,0.293336594,0.282382016
 09/29  02:00:00,0.45646274,0.285346787,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.38E-02,1.39E-02,7.17E-02,0.28993559,0.265376687
 09/29  03:00:00,0.444892062,0.290058705,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.38E-02,1.39E-02,6.42E-02,0.285854385,0.270369708
 09/29  04:00:00,0.443434769,0.339787213,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.38E-02,1.39E-02,7.35E-02,0.275056198,0.320841971
 09/29  05:00:00,0.492698517,0.563482631,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.84E-02,1.49E-02,8.54E-02,0.30694061,0.542341263
 09/29  06:00:00,0.665406627,1.073908177,0.00E+00,9.40E-02,0.00E+00,2.59E-03,2.59E-03,2.59E-03,0.127649462,2.78E-02,0.135604843,0.354639691,0.955447861
 09/29  07:00:00,0.917855837,1.302679819,0.00E+00,0.208383904,0.00E+00,5.74E-03,5.74E-03,5.74E-03,0.241622204,5.26E-02,0.208909549,0.376831242,1.068340641
 09/29  08:00:00,0.853893926,1.219976142,0.00E+00,0.160367837,0.00E+00,4.42E-03,4.42E-03,4.42E-03,0.200592047,4.37E-02,0.269481467,0.318589049,1.037664619
 09/29  09:00:00,0.748635858,1.248798849,0.00E+00,0.28391568,0.00E+00,7.82E-03,7.82E-03,7.82E-03,0.100296024,2.19E-02,0.330413698,0.271145043,0.946207319
 09/29  10:00:00,0.74976158,1.379020221,0.00E+00,0.521559319,0.00E+00,1.44E-02,1.44E-02,1.44E-02,7.75E-02,1.69E-02,0.34638035,0.277521925,0.838345827
 09/29  11:00:00,0.753088966,0.883356995,0.00E+00,0.122309719,0.00E+00,3.37E-03,3.37E-03,3.37E-03,7.75E-02,1.69E-02,0.360615364,0.27760695,0.741926344
 09/29  12:00:00,0.734438152,0.685830001,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.75E-02,1.69E-02,0.350008519,0.27293057,0.667031167
 09/29  13:00:00,0.712891298,0.642701197,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.75E-02,1.69E-02,0.319023878,0.282368356,0.623252311
 09/29  14:00:00,0.703996592,0.599963903,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.75E-02,1.69E-02,0.294229479,0.29826805,0.579419882
 09/29  15:00:00,0.727373129,0.607164216,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.75E-02,1.69E-02,0.301026121,0.314847944,0.58547821
 09/29  16:00:00,0.837630613,0.664716219,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.66E-02,1.89E-02,0.342617219,0.372409937,0.639065474
 09/29  17:00:00,1.04393939,0.784790421,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.127649462,2.78E-02,0.418947794,0.452418555,0.753628866
 09/29  18:00:00,1.209099395,0.893565815,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.237063298,5.17E-02,0.382084005,0.491190001,0.859733771
 09/29  19:00:00,1.366306247,0.912204124,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.433096355,9.44E-02,0.314732547,0.507004669,0.877282802
 09/29  20:00:00,1.611763546,0.850605951,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.647365121,0.141044366,0.28180723,0.524434815,0.814484079
 09/29  21:00:00,1.529185883,0.77337701,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.601776058,0.131111652,0.266994959,0.512191201,0.738098452
 09/29  22:00:00,1.226485142,0.647595144,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.451331981,9.83E-02,0.216471564,0.443235845,0.617066072
 09/29  23:00:00,0.935367116,0.623326872,0.00E+00,0.110476962,0.00E+00,3.04E-03,3.04E-03,3.04E-03,0.31456479,6.85E-02,0.146949182,0.385163702,0.486320715
 09/29  24:00:00,0.641213395,0.851175577,0.00E+00,0.481960075,0.00E+00,1.33E-02,1.33E-02,1.33E-02,0.159561806,3.48E-02,9.79E-02,0.318589049,0.347271817
 09/30  01:00:00,0.533562881,1.00315949,0.00E+00,0.692943365,0.00E+00,1.91E-02,1.91E-02,1.91E-02,9.57E-02,2.09E-02,8.74E-02,0.293336594,0.290011771
 09/30  02:00:00,0.482304112,1.13427271,0.00E+00,0.843710859,0.00E+00,2.32E-02,2.32E-02,2.32E-02,6.38E-02,1.39E-02,7.43E-02,0.28993559,0.27059175
 09/30  03:00:00,0.471626859,1.216367256,0.00E+00,0.921408084,0.00E+00,2.54E-02,2.54E-02,2.54E-02,6.38E-02,1.39E-02,6.56E-02,0.285854385,0.275270176
 09/30  04:00:00,0.472258502,1.299636043,0.00E+00,0.94985305,0.00E+00,2.62E-02,2.62E-02,2.62E-02,6.38E-02,1.39E-02,7.62E-02,0.275056198,0.330837751
 09/30  05:00:00,0.52116666,1.478632459,0.00E+00,0.885163079,0.00E+00,2.44E-02,2.44E-02,2.44E-02,6.84E-02,1.49E-02,8.95E-02,0.30694061,0.572328013
 09/30  06:00:00,0.70337932,2.137084308,0.00E+00,1.087273992,0.00E+00,2.99E-02,2.99E-02,2.99E-02,0.127649462,2.78E-02,0.146230364,0.354639691,1.025383545
 09/30  07:00:00,0.958206154,2.084668685,0.00E+00,0.905319934,0.00E+00,2.49E-02,2.49E-02,2.49E-02,0.241622204,5.26E-02,0.230070928,0.376831242,1.153393476
 09/30  08:00:00,0.913278651,2.287704593,0.00E+00,1.13908861,0.00E+00,3.14E-02,3.14E-02,3.14E-02,0.200592047,4.37E-02,0.301918794,0.318589049,1.126672298
 09/30  09:00:00,0.825209869,2.476280925,0.00E+00,1.429544199,0.00E+00,3.94E-02,3.94E-02,3.94E-02,0.100296024,2.19E-02,0.375444793,0.271145043,1.028060875
 09/30  10:00:00,0.843840025,3.016884368,0.00E+00,2.089195544,0.00E+00,5.75E-02,5.75E-02,5.75E-02,7.75E-02,1.69E-02,0.39729662,0.277521925,0.908573748
 09/30  11:00:00,0.865423867,3.115484793,0.00E+00,2.295900699,0.00E+00,6.32E-02,6.32E-02,6.32E-02,7.75E-02,1.69E-02,0.413104166,0.27760695,0.800463161
 09/30  12:00:00,0.827178082,2.36763041,0.00E+00,1.631820756,0.00E+00,4.49E-02,4.49E-02,4.49E-02,7.75E-02,1.69E-02,0.397819063,0.27293057,0.717010821
 09/30  13:00:00,0.79046204,1.920016736,0.00E+00,1.234239773,0.00E+00,3.40E-02,3.40E-02,3.40E-02,7.75E-02,1.69E-02,0.362611946,0.282368356,0.666328076
 09/30  14:00:00,0.781272204,2.024542057,0.00E+00,1.385595971,0.00E+00,3.82E-02,3.82E-02,3.82E-02,7.75E-02,1.69E-02,0.333355083,0.29826805,0.618402064
 09/30  15:00:00,0.795347517,1.769228327,0.00E+00,1.122836798,0.00E+00,3.09E-02,3.09E-02,3.09E-02,7.75E-02,1.69E-02,0.338085124,0.314847944,0.624705523
 09/30  16:00:00,0.900770487,1.70112128,0.00E+00,0.988691546,0.00E+00,2.72E-02,2.72E-02,2.72E-02,8.66E-02,1.89E-02,0.378535167,0.372409937,0.686778989
 09/30  17:00:00,1.111206143,2.001628077,0.00E+00,1.159135029,0.00E+00,3.19E-02,3.19E-02,3.19E-02,0.127649462,2.78E-02,0.454299752,0.452418555,0.811331493
 09/30  18:00:00,1.263082736,1.683107142,0.00E+00,0.714516957,0.00E+00,1.97E-02,1.97E-02,1.97E-02,0.237063298,5.17E-02,0.416394348,0.491190001,0.93475814
 09/30  19:00:00,1.41990643,1.699692765,0.00E+00,0.702981915,0.00E+00,1.94E-02,1.94E-02,1.94E-02,0.433096355,9.44E-02,0.348977329,0.507004669,0.961789528
 09/30  20:00:00,1.668167864,1.714332405,0.00E+00,0.782649801,0.00E+00,2.15E-02,2.15E-02,2.15E-02,0.647365121,0.141044366,0.316662629,0.524434815,0.895560732
 09/30  21:00:00,1.593379104,1.879944643,0.00E+00,1.038246427,0.00E+00,2.86E-02,2.86E-02,2.86E-02,0.601776058,0.131111652,0.302601845,0.512191201,0.806419658
 09/30  22:00:00,1.294492296,2.143630265,0.00E+00,1.442396688,0.00E+00,3.97E-02,3.97E-02,3.97E-02,0.451331981,9.83E-02,0.244764799,0.443235845,0.670704505
 09/30  23:00:00,0.999843693,2.434159739,0.00E+00,1.888024401,0.00E+00,5.20E-02,5.20E-02,5.20E-02,0.31456479,6.85E-02,0.16248404,0.385163702,0.519606143
 09/30  24:00:00,0.698284143,2.697238091,0.00E+00,2.315996953,0.00E+00,6.38E-02,6.38E-02,6.38E-02,0.159561806,3.48E-02,0.104489819,0.318589049,0.359297453
 10/01  01:00:00,0.613819204,2.980703542,0.00E+00,2.669068456,0.00E+00,7.35E-02,7.35E-02,7.35E-02,9.82E-02,2.14E-02,8.09E-02,0.32270325,0.289408024
 10/01  02:00:00,0.562973456,3.203776138,0.00E+00,2.9115779,0.00E+00,8.02E-02,8.02E-02,8.02E-02,6.55E-02,1.43E-02,6.70E-02,0.318961763,0.270228881
 10/01  03:00:00,0.554580443,3.374954033,0.00E+00,3.078173681,0.00E+00,8.48E-02,8.48E-02,8.48E-02,6.55E-02,1.43E-02,5.85E-02,0.314471978,0.27512024
 10/01  04:00:00,0.558056748,3.562011752,0.00E+00,3.21026719,0.00E+00,8.84E-02,8.84E-02,8.84E-02,6.55E-02,1.43E-02,7.02E-02,0.302592757,0.330902665
 10/01  05:00:00,0.615941617,3.877844673,0.00E+00,3.281617581,0.00E+00,9.04E-02,9.04E-02,9.04E-02,7.09E-02,1.55E-02,8.44E-02,0.337669197,0.57296921
 10/01  06:00:00,0.831466074,4.689854768,0.00E+00,3.636035969,0.00E+00,0.100112014,0.100112014,0.100112014,0.147332498,3.21E-02,0.144665999,0.390143552,1.026946603
 10/01  07:00:00,1.135122279,4.457140039,0.00E+00,3.273569326,0.00E+00,9.01E-02,9.01E-02,9.01E-02,0.300121775,6.54E-02,0.232810738,0.414556754,1.155016992
 10/01  08:00:00,1.083058397,4.217733325,0.00E+00,3.065601547,0.00E+00,8.44E-02,8.44E-02,8.44E-02,0.267381191,5.83E-02,0.305419772,0.35048379,1.127991256
 10/01  09:00:00,0.930328675,3.811380707,0.00E+00,2.761688622,0.00E+00,7.60E-02,7.60E-02,7.60E-02,0.130962249,2.85E-02,0.379392669,0.298290047,1.029146549
 10/01  10:00:00,0.930984883,3.918329226,0.00E+00,2.987793498,0.00E+00,8.23E-02,8.23E-02,8.23E-02,0.103678443,2.26E-02,0.40003643,0.305305335,0.909506994
 10/01  11:00:00,0.916527105,2.638444693,0.00E+00,1.816386409,0.00E+00,5.00E-02,5.00E-02,5.00E-02,0.103678443,2.26E-02,0.4177378,0.305398872,0.801023107
 10/01  12:00:00,0.882178091,1.997289087,0.00E+00,1.257657739,0.00E+00,3.46E-02,3.46E-02,3.46E-02,0.103678443,2.26E-02,0.403916966,0.300254328,0.718950516
 10/01  13:00:00,0.845891026,1.634419728,0.00E+00,0.944564011,0.00E+00,2.60E-02,2.60E-02,2.60E-02,0.103678443,2.26E-02,0.365867773,0.310636954,0.668459754
 10/01  14:00:00,0.821514443,1.145842655,0.00E+00,0.502743057,0.00E+00,1.38E-02,1.38E-02,1.38E-02,0.103678443,2.26E-02,0.336164521,0.328128406,0.620498864
 10/01  15:00:00,0.847061778,0.88600442,0.00E+00,0.235554722,0.00E+00,6.49E-03,6.49E-03,6.49E-03,0.109135221,2.38E-02,0.344183027,0.346368155,0.626592651
 10/01  16:00:00,0.988993356,0.806319999,0.00E+00,8.85E-02,0.00E+00,2.44E-03,2.44E-03,2.44E-03,0.136418943,2.97E-02,0.39361023,0.409692821,0.68958529
 10/01  17:00:00,1.283576788,1.295742934,0.00E+00,0.446645853,0.00E+00,1.23E-02,1.23E-02,1.23E-02,0.223727136,4.87E-02,0.483984266,0.497711302,0.814815864
 10/01  18:00:00,1.523868082,1.015669469,0.00E+00,3.99E-02,0.00E+00,1.10E-03,1.10E-03,1.10E-03,0.409256912,8.92E-02,0.436869556,0.540364253,0.938547078
 10/01  19:00:00,1.714746965,1.04333552,0.00E+00,3.93E-02,0.00E+00,1.08E-03,1.08E-03,1.08E-03,0.64389752,0.140288864,0.35460465,0.557762167,0.965629344
 10/01  20:00:00,1.780348114,1.170932907,0.00E+00,0.232311301,0.00E+00,6.40E-03,6.40E-03,6.40E-03,0.709378687,0.154555542,0.315968291,0.576937288,0.898883485
